datetime,ticker,cash,TradeRiskAmt,TradeCapital,OrderShares,FloorPrice,CeilingPrice,Decision
2020-05-20 13:59:00,EVTC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HE,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HEWG,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HIBB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HLI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,ICLN,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,MMS,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,MMSI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,MOV,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,MTH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,NXST,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,PBH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,PI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,QIWI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,RAPT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,RDNT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,SAH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,SPTN,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,SWAV,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,TALO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,TGS,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,TLK,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,VRNS,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,WVE,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,AIN,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,AKRO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,APEI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,ARDC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,AVNW,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,BSCP,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,BST,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,BVXV,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,CCX,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,COMT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,DLHC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,EVSI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,FMB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,FWONA,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HBT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HCI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,HRTG,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,IFV,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,MGIC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,MPX,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,NXTC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,PLMR,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,SLVO,599.442500000001,2.997212500000005,0,0,0,0,skip
